# Curve 0 of 1, 3600 points
# Curve title: ""P3DT-TS1_Loch_AB_CDFT_PBE_theta_AB.dat" u 1:9"
# x y type
 46.5129 -1.06756  o
 46.6129 -1.06744  o
 46.713 -1.06732  o
 46.813 -1.06719  o
 46.913 -1.06706  o
 47.0131 -1.06694  o
 47.1131 -1.06681  o
 47.2131 -1.06668  o
 47.3131 -1.06655  o
 47.4132 -1.06642  o
 47.5132 -1.06629  o
 47.6132 -1.06616  o
 47.7133 -1.06603  o
 47.8133 -1.0659  o
 47.9133 -1.06577  o
 48.0133 -1.06564  o
 48.1134 -1.06551  o
 48.2134 -1.06538  o
 48.3134 -1.06525  o
 48.4134 -1.06512  o
 48.5135 -1.06499  o
 48.6135 -1.06486  o
 48.7135 -1.06473  o
 48.8136 -1.06461  o
 48.9136 -1.06448  o
 49.0136 -1.06436  o
 49.1136 -1.06424  o
 49.2137 -1.06412  o
 49.3137 -1.064  o
 49.4137 -1.06388  o
 49.5138 -1.06376  o
 49.6138 -1.06365  o
 49.7138 -1.06353  o
 49.8138 -1.06342  o
 49.9139 -1.06331  o
 50.0139 -1.06321  o
 50.1139 -1.0631  o
 50.2139 -1.063  o
 50.314 -1.0629  o
 50.414 -1.0628  o
 50.514 -1.06271  o
 50.6141 -1.06262  o
 50.7141 -1.06253  o
 50.8141 -1.06244  o
 50.9141 -1.06235  o
 51.0142 -1.06227  o
 51.1142 -1.06219  o
 51.2142 -1.06211  o
 51.3143 -1.06203  o
 51.4143 -1.06196  o
 51.5143 -1.06189  o
 51.6143 -1.06182  o
 51.7144 -1.06175  o
 51.8144 -1.06169  o
 51.9144 -1.06162  o
 52.0144 -1.06157  o
 52.1145 -1.06151  o
 52.2145 -1.06145  o
 52.3145 -1.0614  o
 52.4146 -1.06135  o
 52.5146 -1.06131  o
 52.6146 -1.06126  o
 52.7146 -1.06122  o
 52.8147 -1.06118  o
 52.9147 -1.06114  o
 53.0147 -1.06111  o
 53.1148 -1.06108  o
 53.2148 -1.06105  o
 53.3148 -1.06102  o
 53.4148 -1.061  o
 53.5149 -1.06097  o
 53.6149 -1.06096  o
 53.7149 -1.06094  o
 53.8149 -1.06093  o
 53.915 -1.06091  o
 54.015 -1.06091  o
 54.115 -1.0609  o
 54.2151 -1.0609  o
 54.3151 -1.06089  o
 54.4151 -1.0609  o
 54.5151 -1.0609  o
 54.6152 -1.06091  o
 54.7152 -1.06092  o
 54.8152 -1.06093  o
 54.9153 -1.06095  o
 55.0153 -1.06096  o
 55.1153 -1.06098  o
 55.2153 -1.06101  o
 55.3154 -1.06103  o
 55.4154 -1.06106  o
 55.5154 -1.06109  o
 55.6154 -1.06113  o
 55.7155 -1.06116  o
 55.8155 -1.0612  o
 55.9155 -1.06125  o
 56.0156 -1.06129  o
 56.1156 -1.06134  o
 56.2156 -1.06139  o
 56.3156 -1.06144  o
 56.4157 -1.0615  o
 56.5157 -1.06156  o
 56.6157 -1.06162  o
 56.7158 -1.06169  o
 56.8158 -1.06176  o
 56.9158 -1.06183  o
 57.0158 -1.0619  o
 57.1159 -1.06198  o
 57.2159 -1.06205  o
 57.3159 -1.06214  o
 57.4159 -1.06222  o
 57.516 -1.06231  o
 57.616 -1.0624  o
 57.716 -1.06249  o
 57.8161 -1.06259  o
 57.9161 -1.06269  o
 58.0161 -1.06279  o
 58.1161 -1.0629  o
 58.2162 -1.06301  o
 58.3162 -1.06312  o
 58.4162 -1.06323  o
 58.5163 -1.06335  o
 58.6163 -1.06347  o
 58.7163 -1.06359  o
 58.8163 -1.06372  o
 58.9164 -1.06385  o
 59.0164 -1.06398  o
 59.1164 -1.06412  o
 59.2164 -1.06426  o
 59.3165 -1.0644  o
 59.4165 -1.06454  o
 59.5165 -1.06469  o
 59.6166 -1.06484  o
 59.7166 -1.06499  o
 59.8166 -1.06515  o
 59.9166 -1.06531  o
 60.0167 -1.06547  o
 60.1167 -1.06564  o
 60.2167 -1.06581  o
 60.3168 -1.06598  o
 60.4168 -1.06616  o
 60.5168 -1.06633  o
 60.6168 -1.06652  o
 60.7169 -1.0667  o
 60.8169 -1.06689  o
 60.9169 -1.06707  o
 61.0169 -1.06727  o
 61.117 -1.06746  o
 61.217 -1.06766  o
 61.317 -1.06786  o
 61.4171 -1.06806  o
 61.5171 -1.06826  o
 61.6171 -1.06847  o
 61.7171 -1.06867  o
 61.8172 -1.06889  o
 61.9172 -1.0691  o
 62.0172 -1.06931  o
 62.1173 -1.06953  o
 62.2173 -1.06975  o
 62.3173 -1.06997  o
 62.4173 -1.07019  o
 62.5174 -1.07041  o
 62.6174 -1.07064  o
 62.7174 -1.07086  o
 62.8174 -1.07109  o
 62.9175 -1.07132  o
 63.0175 -1.07155  o
 63.1175 -1.07179  o
 63.2176 -1.07202  o
 63.3176 -1.07226  o
 63.4176 -1.07249  o
 63.5176 -1.07273  o
 63.6177 -1.07297  o
 63.7177 -1.07321  o
 63.8177 -1.07345  o
 63.9178 -1.07369  o
 64.0178 -1.07394  o
 64.1178 -1.07418  o
 64.2178 -1.07442  o
 64.3179 -1.07467  o
 64.4179 -1.07492  o
 64.5179 -1.07516  o
 64.6179 -1.07541  o
 64.718 -1.07566  o
 64.818 -1.0759  o
 64.918 -1.07615  o
 65.0181 -1.0764  o
 65.1181 -1.07665  o
 65.2181 -1.0769  o
 65.3181 -1.07715  o
 65.4182 -1.0774  o
 65.5182 -1.07765  o
 65.6182 -1.0779  o
 65.7183 -1.07814  o
 65.8183 -1.07839  o
 65.9183 -1.07864  o
 66.0183 -1.07889  o
 66.1184 -1.07914  o
 66.2184 -1.07939  o
 66.3184 -1.07963  o
 66.4184 -1.07988  o
 66.5185 -1.08013  o
 66.6185 -1.08037  o
 66.7185 -1.08062  o
 66.8186 -1.08086  o
 66.9186 -1.08111  o
 67.0186 -1.08135  o
 67.1186 -1.08159  o
 67.2187 -1.08183  o
 67.3187 -1.08207  o
 67.4187 -1.08231  o
 67.5188 -1.08255  o
 67.6188 -1.08279  o
 67.7188 -1.08302  o
 67.8188 -1.08326  o
 67.9189 -1.08349  o
 68.0189 -1.08372  o
 68.1189 -1.08395  o
 68.2189 -1.08418  o
 68.319 -1.08441  o
 68.419 -1.08463  o
 68.519 -1.08486  o
 68.6191 -1.08508  o
 68.7191 -1.0853  o
 68.8191 -1.08552  o
 68.9191 -1.08573  o
 69.0192 -1.08595  o
 69.1192 -1.08616  o
 69.2192 -1.08637  o
 69.3193 -1.08658  o
 69.4193 -1.08678  o
 69.5193 -1.08699  o
 69.6193 -1.08719  o
 69.7194 -1.08739  o
 69.8194 -1.08758  o
 69.9194 -1.08778  o
 70.0194 -1.08797  o
 70.1195 -1.08816  o
 70.2195 -1.08835  o
 70.3195 -1.08853  o
 70.4196 -1.08871  o
 70.5196 -1.08889  o
 70.6196 -1.08907  o
 70.7196 -1.08924  o
 70.8197 -1.08941  o
 70.9197 -1.08958  o
 71.0197 -1.08975  o
 71.1198 -1.08991  o
 71.2198 -1.09007  o
 71.3198 -1.09023  o
 71.4198 -1.09038  o
 71.5199 -1.09054  o
 71.6199 -1.09069  o
 71.7199 -1.09083  o
 71.8199 -1.09098  o
 71.92 -1.09112  o
 72.02 -1.09126  o
 72.12 -1.0914  o
 72.2201 -1.09154  o
 72.3201 -1.09167  o
 72.4201 -1.0918  o
 72.5201 -1.09193  o
 72.6202 -1.09205  o
 72.7202 -1.09217  o
 72.8202 -1.09229  o
 72.9203 -1.09241  o
 73.0203 -1.09252  o
 73.1203 -1.09264  o
 73.2203 -1.09275  o
 73.3204 -1.09285  o
 73.4204 -1.09296  o
 73.5204 -1.09306  o
 73.6205 -1.09316  o
 73.7205 -1.09326  o
 73.8205 -1.09335  o
 73.9205 -1.09344  o
 74.0206 -1.09353  o
 74.1206 -1.09362  o
 74.2206 -1.0937  o
 74.3206 -1.09378  o
 74.4207 -1.09386  o
 74.5207 -1.09394  o
 74.6207 -1.09401  o
 74.7208 -1.09409  o
 74.8208 -1.09415  o
 74.9208 -1.09422  o
 75.0208 -1.09428  o
 75.1209 -1.09435  o
 75.2209 -1.09441  o
 75.3209 -1.09446  o
 75.421 -1.09452  o
 75.521 -1.09457  o
 75.621 -1.09462  o
 75.721 -1.09466  o
 75.8211 -1.09471  o
 75.9211 -1.09475  o
 76.0211 -1.09479  o
 76.1211 -1.09482  o
 76.2212 -1.09486  o
 76.3212 -1.09489  o
